=== RUN   TestCSV
    modexpbench_test.go:466: BENCHRUN,8,16,24,32,64,128,256
        1,0.4917466426822018,0.4398060010166417,0.4532841830260254,1.2221830495530126,0.45850649970339813,1.5814138242952838,0.8922743902826935
        1-2adicity1,0.47645274416994715,0.4424483940268509,1.2377048992264208,0.44281893240120135,0.4477512510486186,1.5731309309419728,0.2533867607382774
        1-2adicity8,0.4501824531363531,1.1869052860363127,1.2259997288841336,0.44153115096239864,1.3511127492437578,0.4703474353395266,0.2083086374472072
        2,1.707582182011915,2.832551149402473,4.603495674420248,3.7788572457203764,5.764584781110002,23.28290901179462,13.825025759752242
        2-2adicity1,1.6533643051796587,2.8427440934107704,4.633475593298162,3.8119647218858286,5.832187213006355,23.730528611222333,13.70162036217858
        2-2adicity8,1.4899994164298058,3.7064271536287103,4.600370334531379,3.954697461017675,9.551010947987207,24.265816362938807,28.46121841853782
        3,2.5400712945978055,4.869184425684011,7.14748606286273,9.861155904211103,10.468342032802358,28.979675577575243,21.41001528360902
        3-2adicity1,2.2215589945212195,6.537780471334841,8.352331899324117,6.942655814634718,15.171748841835,32.56529709645577,24.082579389226158
        3-2adicity8,2.642714189068163,5.731479275,8.234166768715813,9.980353877549414,15.30872379634217,20.94977446970761,25.7108384462309
        4,2.573263580163691,8.24268148894201,10.368462648110178,12.707772082857218,21.991598843113213,29.451030723457166,18.1920625061234
        4-2adicity1,3.1941110714260814,7.389799021730154,11.462108524011459,12.703614949538132,19.507180187513484,33.54464029333464,25.963824419384355
        4-2adicity8,2.5642992351490737,8.389430800418616,9.138952596074553,13.727647762160606,23.230186052237816,58.2255611248436,28.037456063789723
        5,3.580300373165699,10.041532348000642,13.591130367012811,11.649689102615955,27.50627363670761,28.828729518073608,20.492346740869063
        5-2adicity1,3.5467524318503316,9.35534655689103,12.694543985813134,13.85713595999962,27.177486725663716,45.930276646467995,32.341434415941976
        5-2adicity8,3.5666830480939744,10.049387022555461,14.171781620602985,15.787825602260762,24.515137747352213,27.90862069693786,23.9464793055549
        6,4.659834819515738,8.789537616192588,11.581334990588743,14.404055319629329,25.451660844969247,38.33682272991368,20.86152943643479
        6-2adicity1,10.471090691276483,16.068064680116652,19.684162646162093,23.36674830501552,33.531009459320934,38.7171967590633,26.90801500509044
        6-2adicity8,13.109520104735514,17.115201298997786,20.077165426698777,24.041367869592616,38.289326316067516,27.575794175689122,29.357180809314507
        7,5.45776443,9.974440031861262,13.311772719223725,17.022951617229484,30.359442734929708,21.0851022123162,21.55233669695178
        7-2adicity1,11.221423301674966,17.40947129583267,21.759941956642137,25.251560695827557,39.32759516484986,23.83153129073772,22.354340319731904
        7-2adicity8,11.679504012333952,21.86829354937351,22.542329187471974,30.050619512910945,43.16065144330876,24.882371167782043,21.83213877258277
        8,5.43407047,9.970042063331778,13.268545226221944,17.043314640550705,26.00231778219044,17.350533805502874,17.23075662488553
        8-2adicity1,10.882626994991591,17.960834077546505,21.600266053819652,25.142045243773186,34.093582321598504,19.76662065867625,19.214364694541523
        8-2adicity8,11.816930851895188,21.668016517165803,25.704566371451126,29.231799309153715,35.32505940977616,20.22524692000456,16.964116345350472
        16,8.190353702908812,15.05589146837062,20.7446754775274,27.233181092310193,20.810467245298614,14.138084767858354,12.55766585811492
        16-2adicity1,13.521365416497895,23.405636344388196,29.066829166645746,35.5392176635045,24.374481323046048,16.068000183361274,14.1848775390625
        16-2adicity8,17.018080121296485,26.254386926943408,28.423092033589466,36.69915551078559,25.955414619494274,18.80075177079253,14.4070297265625
        24,10.918801062898632,19.70388924435033,28.747177547031516,39.22740976911699,18.68079331802158,15.51319217327177,11.583945126491308
        24-2adicity1,16.75103971003208,27.45427337376822,37.06494195439921,46.716470222440506,20.793317225217628,19.012980147813042,11.378645186760082
        24-2adicity8,19.894489686678536,27.914526523634088,39.05488738241972,47.61557894254712,22.07546379967475,17.32675178151006,12.256357733663467
        32,13.524099697810971,24.275153811143486,36.76020179468596,39.24638066092002,17.72333670023701,13.865955695357306,10.561036618082955
        32-2adicity1,19.382742092638516,31.516309236365977,44.21612180103906,45.77926314222859,20.33072115693904,14.971698682256868,10.640133620942592
        32-2adicity8,19.680377368347727,32.29219992843971,46.985589979908795,49.1332561216371,20.497148011456773,15.718632566747651,10.760563528503242
