=== RUN   TestCSV
    modexpbench_test.go:466: BENCHRUN,8,16,24,32,64,128,256
        1,0.4480180889988755,0.4418617173943712,0.4409581332335813,1.3164541309123634,0.44841441732013027,1.5514112795994148,0.7917462928408359
        1-2adicity1,0.44568891316181597,0.44018732603581046,1.273542637835107,0.449158041544468,0.449650985980581,1.5640779867092203,0.18572295433509126
        1-2adicity8,0.44789842151302456,1.1970523418570467,1.2434584541693752,0.4405028147360932,1.3557454250632834,0.46068942980337946,0.18696104776142367
        2,1.6107549389502327,2.8532877840564064,4.762866122219138,3.8406575732486656,5.762146509547279,22.596360197530863,12.13976010150559
        2-2adicity1,1.5963398342087687,2.855508009055063,4.696455760975918,3.7919148673842034,5.737311275324186,22.475571068367394,12.165748443296845
        2-2adicity8,1.4643921618957536,3.7023924002568442,4.55465529997744,3.794693794164151,9.395520224247452,22.551514783873287,25.34314324712486
        3,2.341869526174021,4.932269447395075,7.214189540687346,9.636833926130988,10.478117942043758,26.12326510887766,18.59340793068041
        3-2adicity1,2.1371242342983052,6.506434637045312,8.394196834140146,6.798832393945217,15.197804072546324,26.17107531820963,19.20703225085751
        3-2adicity8,2.523579542898135,5.78530438,8.124931510280826,10.51675161060656,15.463371167116476,17.76054322833349,19.38437270281663
        4,2.5044265259169824,8.230046336957084,10.282127823430784,12.710702530157311,21.961383941649704,23.281957846928147,16.579066619819223
        4-2adicity1,3.1008886249301284,7.4092197190551055,11.364222340883968,12.603088544748752,19.6467798005941,23.384416815087206,21.150170197409487
        4-2adicity8,2.5062906674607883,8.378716419002487,9.049900433401513,13.48368233979769,23.041132646567192,33.424381528048606,21.043525160664128
        5,3.460812867859204,9.86471305629792,13.96622562001627,11.515861305361305,27.528278591130913,21.704860210794198,14.919813279374393
        5-2adicity1,3.5119200874004837,8.97831826871714,12.346954886727167,13.375974044292304,27.570390199678055,29.692056168793837,25.00221800509265
        5-2adicity8,3.480297842872517,9.799445934203975,13.826946630391657,15.717863632103958,23.730746982720497,16.73231310646697,18.776244992546467
        6,4.9281635815148155,8.816115641220984,11.339241877008162,14.427689609888542,24.461352473494646,20.206628763545208,15.663616337257237
        6-2adicity1,8.193625056121492,11.72494297864694,15.276749197180642,18.83590825628758,28.08692670380444,21.198126947342146,15.890521718389977
        6-2adicity8,10.444840588552076,12.60310608466757,15.881475734676743,19.183563125953437,32.57635717736201,22.730765810519085,16.012227947335134
        7,5.35406113,9.916097367367623,13.098079535430085,17.044407841884105,29.228021224214267,20.375171940631688,15.80120231498549
        7-2adicity1,8.882798340283712,13.000353415744039,17.571677425677084,20.49792956960568,33.78322836603671,21.61002475710015,16.331441006899418
        7-2adicity8,8.946872310876717,17.25812372093578,17.53894667792446,25.03253486176497,37.763662106703144,22.967289199436273,16.298205713265688
        8,5.34365502,9.98306973342137,13.170687906885883,17.020154414136293,26.33373501095071,17.378427493842363,13.69294756615859
        8-2adicity1,8.04996142925007,13.710142216383645,17.68144460986102,20.463519633316892,29.371524451049996,18.295237362665734,13.881508305438881
        8-2adicity8,8.968982244923149,17.365918534817578,21.029612423916934,24.399827680043867,30.57445092440996,18.66777009853113,14.215988194520232
        16,8.09643486170837,14.82953225719362,20.652940375676756,27.375752559304374,20.132694059316165,14.142803157339976,11.322390651052993
        16-2adicity1,10.839604893811066,18.356011545205774,24.77961134030345,30.97179599531786,21.546086378099627,14.592996428515773,11.382891111884064
