=== RUN   TestCSV
    modexpbench_test.go:466: BENCHRUN,8,16,24,32,64,128,256
        1,0.47188957107874774,0.4416008016076237,0.44090955871093346,1.2552756938261853,0.4474023091354266,1.5844327192668093,0.8023633616095706
        1-2adicity1,0.44691691726529825,0.4411202887813665,1.2593473661602261,0.4408492554181966,0.44729990559534266,1.5724537785737807,0.1851957745774079
        1-2adicity8,0.44994545652031975,1.2132349342649233,1.2532771756781615,0.4405153342396511,1.3769436628999692,0.458620175738015,0.1852663575416724
        2,1.6312507230668372,2.7460020699868912,4.475429010433114,3.715359111569582,5.651277273271699,22.940448395965525,12.159323977205922
        2-2adicity1,1.620063373717786,2.752917204619322,4.4518924684601,3.6669982779054537,5.611632765,22.855481208863964,12.169605996068151
        2-2adicity8,1.44996937969446,3.678773489791829,4.438665160246495,3.6963318420608973,9.28104434724635,22.624429410555148,25.84048421980245
        3,2.3405071269277467,4.734346485017493,6.8030714032827975,9.510406990123004,10.363898266673068,26.30450950210166,18.579559711364972
        3-2adicity1,2.148909274088641,6.351543739371777,7.953317442930828,6.4972903504071,15.227215451787243,26.196669847136643,19.269193506844157
        3-2adicity8,2.5349640183314466,5.617903635,7.991650194473672,9.47096067773869,15.20130548133404,17.833429182601307,19.3071254522634
        4,2.6678834874248603,8.050112303569934,10.113438904619695,11.937509097083582,21.798700091441113,23.248136654482433,16.610185351773122
        4-2adicity1,3.186260747160725,7.224244328996981,11.224633106805033,12.305146827349835,19.481687579232688,23.625743562947918,20.805614454091522
        4-2adicity8,2.5266887323884233,8.496611786199864,8.835653790972778,13.324646457842146,22.867781912258703,33.75760390317594,21.117068528456553
        5,3.474356297109234,9.701804501105762,13.233180513887763,11.37635464088795,27.242099572193993,22.02565922142094,15.10248805425511
        5-2adicity1,3.571754422100038,8.845944215626712,12.15610364478142,13.251749669238466,26.99597977548028,30.322395201254047,25.02999141352427
        5-2adicity8,3.48519227260949,9.6396004683251,13.544600565529707,15.426779887166623,23.298916269210387,17.03870309979894,18.701155724830826
        6,4.6484729950633765,8.171972492652708,10.833938209132807,13.884647537194892,24.235196883320473,20.14084595430921,15.290551222812736
        6-2adicity1,7.601528925827538,11.107396474833473,14.170040936199262,17.408957937179697,27.305015069869395,21.79195032402631,15.83024830606379
        6-2adicity8,9.80465661280709,11.607516241349824,14.358830099108227,17.696588201988963,30.337643561190514,21.789016039752426,15.763850454349589
