=== RUN   TestCSV
    modexpbench_test.go:466: BENCHRUN,8,16,24,32,64,128,256
        1,0.4622052437889313,0.6161482126731698,0.4420697397136751,1.2791177545731882,0.44746884997776815,1.5595233299196143,0.7951777213321083
        1-2adicity1,0.4464384501271857,0.5652846498395,1.231813023042409,0.44107766152824673,0.4541956191927801,1.57963539085935,0.18459825572126948
        1-2adicity8,0.45355713575868883,1.2873457577882783,1.2185656921681733,0.44409208803617595,1.3489827145893805,0.45985062284898376,0.18440079705096074
        2,1.6227887857314045,3.0324871619753027,4.622883677111645,3.843830798186789,5.805434792248933,22.86662686484629,12.315017333008477
        2-2adicity1,1.6123807484158348,2.8884762338258785,4.82216940441747,3.9650943507800704,5.750893405,22.861866112219293,12.274814182176852
        2-2adicity8,1.4462048327445454,3.7566906846729653,4.550395156656011,3.799821738725148,9.465336914108118,22.718958597315567,25.819966681703757
        3,2.381730711062465,5.2193915,6.946481797084422,9.622308190946882,10.53569267638206,26.632468773371055,18.819925876920923
        3-2adicity1,2.174500040531556,7.186686907820902,8.076132636747573,6.58941592076834,15.348303399312922,26.36029433939572,19.371800954244474
        3-2adicity8,2.6022422142659716,6.372334025,8.155551811589236,9.598525127720775,15.474570992168792,17.898536832369402,19.561590155327288
        4,2.560220243382389,8.140829339425533,10.18762966528186,12.013188949538769,22.019477965784866,23.57606301562425,17.010702433678016
        4-2adicity1,3.330208092576883,7.346354424172063,11.258039252079723,12.387412965941826,19.682341412670343,23.764789776102635,21.100900416830875
        4-2adicity8,2.7823931180869117,8.228739036343317,8.965290218089224,13.46033512550915,23.286531532427443,33.64513220492228,21.245350798034085
        5,3.7672042250458233,9.926498903746692,13.217832500388708,11.620232847536798,27.685775844677355,21.875074780974916,15.116739215434759
        5-2adicity1,3.988727968254395,10.968113750618635,12.129062339434473,13.271831963517315,27.206617469453978,29.932967890765692,25.788995481004903
        5-2adicity8,3.84321576665665,11.204162783780252,13.51262395985295,15.686778245214485,23.68268789667075,16.99384968485881,18.834235911910117
        6,4.5425347641997655,15.594401310018485,11.694525745763045,17.668068871373123,34.51563114701093,30.8093292806968,14.385550638591944
        6-2adicity1,5.799666745,14.45444088773536,18.00974452213609,19.394546446262773,32.26401332111486,20.414608984469623,20.063641814026354
        6-2adicity8,4.590241755826615,12.102247245988627,15.44863870793309,20.81921529075012,32.232776010315874,27.81607392404454,23.12573837110438
        7,5.999265815,14.803209473452753,14.90863724676248,21.64846880523015,43.46354535546917,23.354590309506634,16.436526193943
        7-2adicity1,7.775027840353636,14.179281120017462,20.10033835750424,17.876815330251095,40.00054739875729,28.473005038012122,22.326773808400063
        7-2adicity8,6.252375065677429,13.578202047859962,16.301198925634605,19.657612109086873,46.38773936066961,23.154502335797176,19.131031294192695
        8,5.819927307931187,21.218291099522716,20.785982662665297,21.050301579807396,42.465056781948356,21.369876552669318,23.744901270785427
        8-2adicity1,6.928202341864885,18.964347032996276,23.348951349759652,24.995792228479218,36.360379814084475,24.173116316702238,18.33048587750977
        8-2adicity8,9.901028554531525,23.82657059596402,21.8422530412255,27.794110998838956,42.33760348626217,28.994669122853114,21.135637008640515
        16,10.159139330017483,37.90627976082294,37.21430016458014,50.35025892007413,33.495397282309845,25.786835323168393,18.041216420271514
        16-2adicity1,11.255655612922894,37.746775873525166,39.5093920134388,51.40551086457926,39.16291954924147,23.349723228569108,18.961378678617695
        16-2adicity8,9.802276403035124,40.14161349451886,40.291580678589334,56.240100560516815,36.639294075870005,26.763195211692175,19.93264800623673
        24,17.07027583239716,30.222946722215802,36.43987134946008,47.85027696614541,22.76987485641051,15.098930809412865,11.816164495766536
        24-2adicity1,24.627976856649397,40.62802583304966,45.735695723990325,59.865694306049825,25.472856808662407,16.035044262028272,12.033447098403684
        24-2adicity8,29.745276911522197,36.45194567755191,52.13739526776766,58.28528707831266,27.711373559936238,16.090471904882705,12.297331501957856
        32,18.9323702824371,30.382967366908588,42.66114698146072,46.169218360738576,20.253154658517,14.01142907642285,10.895923480756117
        32-2adicity1,25.698903808678708,40.93176705127634,52.02611863178934,53.68913439166245,22.107667870455558,14.386241415726625,10.975263004773481
        32-2adicity8,27.159503444695698,39.66153007276835,58.26513594856686,59.026834917227845,23.647671342766245,14.719699793123716,11.01585515913942
        40,23.11665210675629,34.008545366767954,48.52490668690324,44.1624155487707,18.6281932742726,12.67587975751683,10.303482384348724
        40-2adicity1,29.84370601609773,42.964684593566545,59.10620869747396,48.325562695471234,20.139699850336964,13.255070870184873,10.312778092111772
        40-2adicity8,38.410171110215025,46.38169291163123,58.58997218208447,52.729427544110415,20.185530218892996,13.605489133292,10.265398774755607
        48,24.3182106588155,38.30758188041844,52.416850873652294,40.33380706842204,17.600621896182453,12.198440663737989,10.032898490310561
        48-2adicity1,32.93359953353886,46.10619366526414,60.63670221356675,45.1567479706034,18.854140835142015,12.602056622492016,9.743580061889338
        48-2adicity8,39.02582035420563,47.23573509426889,60.837911998645595,48.36177183661257,18.88122133567624,12.626805987713487,9.827207114361702
        64,32.84764748116276,46.61795761979576,47.92010395720449,37.22432983393544,16.491150682744365,11.525931622503393,9.490305474362524
        64-2adicity1,34.57949225981682,54.60758813353931,53.87528927373889,39.82293575116039,17.027260880044775,11.907551820331307,9.189341901777945
        64-2adicity8,43.85220866434034,54.95362505018065,58.62432246614329,42.980638091762884,17.90905318289726,11.767653812940395,9.180012537887851
        96,40.46087456347334,63.1761948038176,43.69306754366046,33.40713183166267,15.207980563095912,10.781660319318235,8.964499400038742
